"time","state","region","num","vol","cat","pop","pden","vote","div"
"2014-11-27","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-11-27","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-27","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-27","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-27","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-27","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-27","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-27","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-27","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-27","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-27","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-11-27","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-27","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-27","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-27","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-27","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-27","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-27","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-27","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-27","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-27","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-27","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-27","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-27","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-27","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-27","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-27","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-28","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-28","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-28","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-28","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-28","CA","West",0,0,"L",39144818,251,33.9,79
"2014-11-28","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-28","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-28","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-28","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-28","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-28","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-28","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-28","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-28","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-28","IL","Midwest",0,0,"L",12859995,231,41.0,61
"2014-11-28","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-28","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-28","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-28","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-28","MA","Northeast",0,0,"L",6794422,871,35.3,49
"2014-11-28","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-28","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-28","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-28","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-28","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-11-28","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-28","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-28","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-28","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-28","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-28","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-28","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-28","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-28","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-28","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-11-28","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-28","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-28","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-28","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-28","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-28","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-28","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-28","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-28","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-28","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-28","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-28","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-28","WA","West",0,0,"L",7170351,107,41.2,53
"2014-11-28","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-28","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-28","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-29","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-29","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-29","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-29","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-29","CA","West",0,0,"L",39144818,251,33.9,79
"2014-11-29","CO","West",0,0,"L",5456574,52,47.3,52
"2014-11-29","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-29","DC","South",0,0,"L",672228,11000,4.3,69
"2014-11-29","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-29","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-29","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-29","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-29","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-29","ID","West",0,0,"L",1654930,20,68.3,34
"2014-11-29","IL","Midwest",0,0,"L",12859995,231,41.0,61
"2014-11-29","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-29","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-29","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-29","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-29","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-29","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-29","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-29","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-29","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-29","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-11-29","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-29","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-29","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-29","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-29","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-29","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-29","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-29","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-29","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-29","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-29","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-29","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-29","OR","West",0,0,"L",4028977,41,43.8,43
"2014-11-29","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-29","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-29","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-29","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-29","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-29","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-29","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-29","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-29","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-29","WA","West",0,0,"L",7170351,107,41.2,53
"2014-11-29","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-29","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-29","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-30","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-30","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-30","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-30","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-30","CA","West",0,0,"L",39144818,251,33.9,79
"2014-11-30","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-30","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-30","DC","South",0,0,"L",672228,11000,4.3,69
"2014-11-30","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-30","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-30","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-30","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-30","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-30","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-30","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-30","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-30","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-30","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-30","LA","South",0,0,"L",4670724,108,60.2,55
"2014-11-30","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-30","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-30","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-30","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-30","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-30","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-11-30","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-30","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-30","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-30","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-30","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-30","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-30","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-30","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-30","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-30","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-11-30","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-30","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-30","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-30","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-30","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-30","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-30","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-30","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-30","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-30","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-30","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-30","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-30","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-30","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-30","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-30","WY","West",0,0,"N",586107,6,75.7,31
"2014-12-01","AK","West",0,0,"N",738432,1,58.4,61
"2014-12-01","AL","South",0,0,"N",4858979,95,64.4,50
"2014-12-01","AR","South",0,0,"N",2978204,57,64.3,46
"2014-12-01","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-12-01","CA","West",0,0,"L",39144818,251,33.9,79
"2014-12-01","CO","West",0,0,"N",5456574,52,47.3,52
"2014-12-01","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-12-01","DC","South",0,0,"L",672228,11000,4.3,69
"2014-12-01","DE","South",0,0,"N",945934,485,44.0,56
"2014-12-01","FL","South",0,0,"N",20271272,378,50.6,62
"2014-12-01","GA","South",0,0,"N",10214860,177,52.7,62
"2014-12-01","HI","West",0,0,"N",1431603,222,32.6,83
"2014-12-01","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-12-01","ID","West",0,0,"N",1654930,20,68.3,34
"2014-12-01","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-12-01","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-12-01","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-12-01","KY","South",0,0,"N",4425092,112,65.7,28
"2014-12-01","LA","South",0,0,"N",4670724,108,60.2,55
"2014-12-01","MA","Northeast",0,0,"L",6794422,871,35.3,49
"2014-12-01","MD","South",0,0,"L",6006401,618,36.0,66
"2014-12-01","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-12-01","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-12-01","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-12-01","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-12-01","MS","South",0,0,"N",2992333,63,59.1,54
"2014-12-01","MT","West",0,0,"N",1032949,7,61.1,26
"2014-12-01","NC","South",0,0,"N",8382993,212,51.9,56
"2014-12-01","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-12-01","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-12-01","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-12-01","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-12-01","NM","West",0,0,"N",2085109,17,45.3,73
"2014-12-01","NV","West",0,0,"N",2890845,26,48.7,72
"2014-12-01","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-12-01","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-12-01","OK","South",0,0,"N",3911338,57,69.3,56
"2014-12-01","OR","West",0,0,"N",4028977,41,43.8,43
"2014-12-01","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-12-01","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-12-01","SC","South",0,0,"N",4896146,162,57.5,53
"2014-12-01","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-12-01","TN","South",0,0,"N",6600299,160,63.6,43
"2014-12-01","TX","South",0,0,"N",27469114,105,54.7,70
"2014-12-01","UT","West",0,0,"N",2995919,36,62.4,42
"2014-12-01","VA","South",1,20,"N",10042802,206,47.2,58
"2014-12-01","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-12-01","WA","West",0,0,"N",7170351,107,41.2,53
"2014-12-01","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-12-01","WV","South",0,0,"N",1844128,76,72.2,15
"2014-12-01","WY","West",0,0,"N",586107,6,75.7,31
"2014-12-02","AK","West",0,0,"N",738432,1,58.4,61
"2014-12-02","AL","South",0,0,"N",4858979,95,64.4,50
"2014-12-02","AR","South",0,0,"N",2978204,57,64.3,46
"2014-12-02","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-12-02","CA","West",0,0,"N",39144818,251,33.9,79
"2014-12-02","CO","West",0,0,"N",5456574,52,47.3,52
"2014-12-02","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-12-02","DC","South",0,0,"N",672228,11000,4.3,69
"2014-12-02","DE","South",0,0,"N",945934,485,44.0,56
"2014-12-02","FL","South",0,0,"N",20271272,378,50.6,62
"2014-12-02","GA","South",0,0,"L",10214860,177,52.7,62
"2014-12-02","HI","West",0,0,"N",1431603,222,32.6,83
"2014-12-02","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-12-02","ID","West",0,0,"N",1654930,20,68.3,34
"2014-12-02","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-12-02","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-12-02","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-12-02","KY","South",0,0,"N",4425092,112,65.7,28
"2014-12-02","LA","South",0,0,"N",4670724,108,60.2,55
"2014-12-02","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-12-02","MD","South",0,0,"N",6006401,618,36.0,66
"2014-12-02","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-12-02","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-12-02","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-12-02","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-12-02","MS","South",0,0,"N",2992333,63,59.1,54
"2014-12-02","MT","West",0,0,"N",1032949,7,61.1,26
"2014-12-02","NC","South",0,0,"N",8382993,212,51.9,56
"2014-12-02","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-12-02","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-12-02","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-12-02","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-12-02","NM","West",0,0,"N",2085109,17,45.3,73
"2014-12-02","NV","West",0,0,"N",2890845,26,48.7,72
"2014-12-02","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-12-02","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-12-02","OK","South",0,0,"N",3911338,57,69.3,56
"2014-12-02","OR","West",0,0,"N",4028977,41,43.8,43
"2014-12-02","PA","Northeast",0,0,"L",12802503,286,50.4,41
"2014-12-02","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-12-02","SC","South",0,0,"N",4896146,162,57.5,53
"2014-12-02","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-12-02","TN","South",0,0,"N",6600299,160,63.6,43
"2014-12-02","TX","South",0,0,"N",27469114,105,54.7,70
"2014-12-02","UT","West",0,0,"N",2995919,36,62.4,42
"2014-12-02","VA","South",1,20,"N",10042802,206,47.2,58
"2014-12-02","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-12-02","WA","West",0,0,"N",7170351,107,41.2,53
"2014-12-02","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-12-02","WV","South",0,0,"N",1844128,76,72.2,15
"2014-12-02","WY","West",0,0,"N",586107,6,75.7,31
"2014-12-03","AK","West",0,0,"N",738432,1,58.4,61
"2014-12-03","AL","South",0,0,"N",4858979,95,64.4,50
"2014-12-03","AR","South",0,0,"N",2978204,57,64.3,46
"2014-12-03","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-12-03","CA","West",0,0,"L",39144818,251,33.9,79
"2014-12-03","CO","West",0,0,"L",5456574,52,47.3,52
"2014-12-03","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-12-03","DC","South",0,0,"L",672228,11000,4.3,69
"2014-12-03","DE","South",0,0,"N",945934,485,44.0,56
"2014-12-03","FL","South",0,0,"N",20271272,378,50.6,62
"2014-12-03","GA","South",0,0,"L",10214860,177,52.7,62
"2014-12-03","HI","West",0,0,"N",1431603,222,32.6,83
"2014-12-03","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-12-03","ID","West",0,0,"N",1654930,20,68.3,34
"2014-12-03","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-12-03","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-12-03","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-12-03","KY","South",0,0,"N",4425092,112,65.7,28
"2014-12-03","LA","South",0,0,"N",4670724,108,60.2,55
"2014-12-03","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-12-03","MD","South",0,0,"N",6006401,618,36.0,66
"2014-12-03","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-12-03","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-12-03","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-12-03","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-12-03","MS","South",0,0,"N",2992333,63,59.1,54
"2014-12-03","MT","West",0,0,"N",1032949,7,61.1,26
"2014-12-03","NC","South",0,0,"N",8382993,212,51.9,56
"2014-12-03","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-12-03","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-12-03","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-12-03","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-12-03","NM","West",0,0,"N",2085109,17,45.3,73
"2014-12-03","NV","West",0,0,"N",2890845,26,48.7,72
"2014-12-03","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-12-03","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-12-03","OK","South",0,0,"N",3911338,57,69.3,56
"2014-12-03","OR","West",0,0,"N",4028977,41,43.8,43
"2014-12-03","PA","Northeast",0,0,"L",12802503,286,50.4,41
"2014-12-03","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-12-03","SC","South",0,0,"N",4896146,162,57.5,53
"2014-12-03","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-12-03","TN","South",0,0,"N",6600299,160,63.6,43
"2014-12-03","TX","South",0,0,"N",27469114,105,54.7,70
"2014-12-03","UT","West",0,0,"N",2995919,36,62.4,42
"2014-12-03","VA","South",1,20,"L",10042802,206,47.2,58
"2014-12-03","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-12-03","WA","West",0,0,"N",7170351,107,41.2,53
"2014-12-03","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-12-03","WV","South",0,0,"N",1844128,76,72.2,15
"2014-12-03","WY","West",0,0,"N",586107,6,75.7,31
"2014-12-04","AK","West",0,0,"N",738432,1,58.4,61
"2014-12-04","AL","South",0,0,"N",4858979,95,64.4,50
"2014-12-04","AR","South",0,0,"N",2978204,57,64.3,46
"2014-12-04","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-12-04","CA","West",0,0,"N",39144818,251,33.9,79
"2014-12-04","CO","West",0,0,"N",5456574,52,47.3,52
"2014-12-04","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-12-04","DC","South",0,0,"N",672228,11000,4.3,69
"2014-12-04","DE","South",0,0,"N",945934,485,44.0,56
"2014-12-04","FL","South",0,0,"N",20271272,378,50.6,62
"2014-12-04","GA","South",0,0,"N",10214860,177,52.7,62
"2014-12-04","HI","West",0,0,"N",1431603,222,32.6,83
"2014-12-04","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-12-04","ID","West",0,0,"N",1654930,20,68.3,34
"2014-12-04","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-12-04","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-12-04","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-12-04","KY","South",0,0,"N",4425092,112,65.7,28
"2014-12-04","LA","South",0,0,"N",4670724,108,60.2,55
"2014-12-04","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-12-04","MD","South",0,0,"N",6006401,618,36.0,66
"2014-12-04","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-12-04","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-12-04","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-12-04","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-12-04","MS","South",0,0,"N",2992333,63,59.1,54
"2014-12-04","MT","West",0,0,"N",1032949,7,61.1,26
"2014-12-04","NC","South",0,0,"N",8382993,212,51.9,56
"2014-12-04","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-12-04","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-12-04","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-12-04","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-12-04","NM","West",0,0,"N",2085109,17,45.3,73
"2014-12-04","NV","West",0,0,"N",2890845,26,48.7,72
"2014-12-04","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-12-04","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-12-04","OK","South",0,0,"N",3911338,57,69.3,56
"2014-12-04","OR","West",0,0,"N",4028977,41,43.8,43
"2014-12-04","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-12-04","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-12-04","SC","South",0,0,"N",4896146,162,57.5,53
"2014-12-04","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-12-04","TN","South",0,0,"N",6600299,160,63.6,43
"2014-12-04","TX","South",0,0,"N",27469114,105,54.7,70
"2014-12-04","UT","West",0,0,"N",2995919,36,62.4,42
"2014-12-04","VA","South",1,20,"N",10042802,206,47.2,58
"2014-12-04","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-12-04","WA","West",0,0,"N",7170351,107,41.2,53
"2014-12-04","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-12-04","WV","South",0,0,"N",1844128,76,72.2,15
"2014-12-04","WY","West",0,0,"N",586107,6,75.7,31
"2014-12-05","AK","West",0,0,"N",738432,1,58.4,61
"2014-12-05","AL","South",0,0,"N",4858979,95,64.4,50
"2014-12-05","AR","South",0,0,"N",2978204,57,64.3,46
"2014-12-05","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-12-05","CA","West",0,0,"L",39144818,251,33.9,79
"2014-12-05","CO","West",0,0,"L",5456574,52,47.3,52
"2014-12-05","CT","Northeast",0,0,"L",3590886,741,42.9,56
"2014-12-05","DC","South",0,0,"N",672228,11000,4.3,69
"2014-12-05","DE","South",0,0,"N",945934,485,44.0,56
"2014-12-05","FL","South",0,0,"L",20271272,378,50.6,62
"2014-12-05","GA","South",0,0,"N",10214860,177,52.7,62
"2014-12-05","HI","West",0,0,"N",1431603,222,32.6,83
"2014-12-05","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-12-05","ID","West",0,0,"N",1654930,20,68.3,34
"2014-12-05","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-12-05","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-12-05","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-12-05","KY","South",0,0,"N",4425092,112,65.7,28
"2014-12-05","LA","South",0,0,"N",4670724,108,60.2,55
"2014-12-05","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-12-05","MD","South",0,0,"N",6006401,618,36.0,66
"2014-12-05","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-12-05","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-12-05","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-12-05","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-12-05","MS","South",0,0,"N",2992333,63,59.1,54
"2014-12-05","MT","West",0,0,"N",1032949,7,61.1,26
"2014-12-05","NC","South",0,0,"N",8382993,212,51.9,56
"2014-12-05","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-12-05","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-12-05","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-12-05","NJ","Northeast",0,0,"L",8958013,1218,42.7,67
"2014-12-05","NM","West",0,0,"N",2085109,17,45.3,73
"2014-12-05","NV","West",0,0,"N",2890845,26,48.7,72
"2014-12-05","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-12-05","OH","Midwest",0,0,"N",11613423,284,54.3,36
